"ID","Item"
3315,"celine dion"
3315,"christina aguilera"
3315,"ashlee simpson"
3315,"hilary duff"
3315,"mariah carey"
3315,"jennifer lopez"
3315,"kylie minogue"
3315,"backstreet boys"
3315,"nelly furtado"
3315,"spice girls"
3316,"cansei de ser sexy"
3316,"emiliana torrini"
3316,"phoenix"
3316,"metric"
3316,"tokyo police club"
3316,"death cab for cutie"
3316,"coldplay"
3316,"kings of leon"
3316,"ben folds"
3316,"bloc party"
3316,"tegan and sara"
3316,"broken social scene"
3316,"spoon"
3316,"sia"
3316,"arcade fire"
3316,"lupe fiasco"
3316,"fall out boy"
3316,"alexisonfire"
3316,"kings of convenience"
3316,"crystal castles"
3316,"boards of canada"
3316,"al green"
3316,"lily allen"
3316,"beastie boys"
3316,"paramore"
3316,"vampire weekend"
3316,"bob dylan"
3316,"saves the day"
3316,"cold war kids"
3316,"gorillaz"
3316,"nouvelle vague"
3316,"arctic monkeys"
3316,"the kooks"
3316,"the smashing pumpkins"
3316,"mogwai"
3316,"lcd soundsystem"
3316,"shout out louds"
3316,"justice"
3316,"kanye west"
3316,"stars"
3319,"tool"
3319,"pink floyd"
3319,"radiohead"
3319,"pixies"
3319,"queens of the stone age"
3319,"god is an astronaut"
3319,"kyuss"
3319,"yeah yeah yeahs"
3319,"death from above 1979"
3319,"the black keys"
3319,"rage against the machine"
3319,"explosions in the sky"
3319,"fleet foxes"
3319,"led zeppelin"
3319,"creedence clearwater revival"
3319,"eagles of death metal"
3319,"the strokes"
3319,"65daysofstatic"
3319,"mogwai"
3319,"the cribs"
3319,"black rebel motorcycle club"
3319,"death cab for cutie"
3319,"the hives"
3320,"manic street preachers"
3320,"the smiths"
3320,"bruce springsteen"
3320,"joy division"
3320,"tori amos"
3320,"johnny cash"
3320,"the doors"
3320,"pj harvey"
3320,"radiohead"
3320,"regina spektor"
3320,"the radio dept."
3320,"belle and sebastian"
3320,"tom petty and the heartbreakers"
3320,"david bowie"
3320,"rilo kiley"
3320,"placebo"
3320,"echo & the bunnymen"
3320,"bright eyes"
3320,"blonde redhead"
3320,"the sisters of mercy"
3320,"the smashing pumpkins"
3320,"jeff buckley"
3320,"antony and the johnsons"
3320,"jens lekman"
3320,"r.e.m."
3320,"jose gonzalez"
3320,"nina simone"
3320,"anna ternheim"
3320,"tom waits"
3320,"cat power"
3321,"evanescence"
3321,"britney spears"
3321,"the pussycat dolls"
3321,"mariah carey"
3321,"avril lavigne"
3321,"colbie caillat"
3321,"madonna"
3321,"pink"
3321,"gwen stefani"
3321,"beyonce"
3321,"cascada"
3321,"kelly clarkson"
3321,"t.a.t.u."
3321,"paramore"
3321,"linkin park"
3321,"shakira"
3321,"kylie minogue"
3321,"hilary duff"
3321,"rihanna"
3321,"black eyed peas"
3321,"nelly furtado"
3321,"my chemical romance"
3321,"keane"
3321,"fergie"
3321,"lily allen"
3321,"maroon 5"
3321,"coldplay"
3321,"david guetta"
3321,"spice girls"
3321,"justin timberlake"
3321,"timbaland"
3322,"subway to sally"
3322,"serj tankian"
3322,"within temptation"
3322,"sentenced"
3322,"sonata arctica"
3322,"schandmaul"
3322,"in extremo"
3322,"system of a down"
3322,"blind guardian"
3322,"avantasia"
3322,"queen"
3322,"rammstein"
3322,"nightwish"
3322,"edguy"
3322,"t.a.t.u."
3322,"tarja turunen"
3322,"bullet for my valentine"
3322,"lacrimosa"
3322,"linkin park"
3322,"lacuna coil"
3322,"groove armada"
3322,"marilyn manson"
3322,"him"
3322,"david guetta"
3322,"iron maiden"
3322,"emilie autumn"
3322,"evanescence"
3322,"therion"
3323,"manu chao"
3323,"queen"
3323,"[unknown]"
3323,"frank sinatra"
3323,"metallica"
3323,"shpongle"
3323,"miles davis"
3323,"amon tobin"
3323,"the doors"
3324,"coldplay"
3324,"chris brown"
3324,"corinne bailey rae"
3324,"lupe fiasco"
3324,"bon jovi"
3324,"rihanna"
3324,"fergie"
3324,"james blunt"
3324,"the fray"
3324,"counting crows"
3324,"the notwist"
3324,"ice cube"
3324,"black eyed peas"
3324,"janet jackson"
3324,"adele"
3324,"bruce springsteen"
3324,"u2"
3324,"busta rhymes"
3324,"gwen stefani"
3324,"colbie caillat"
3324,"common"
3324,"eminem"
3324,"duffy"
3324,"t.i."
3324,"50 cent"
3324,"snoop dogg"
3325,"duffy"
3325,"adele"
3325,"amy winehouse"
3325,"queen"
3325,"feist"
3325,"the beatles"
3325,"madonna"
3325,"elvis presley"
3325,"coldplay"
3325,"michael jackson"
3325,"foo fighters"
3325,"amy macdonald"
3325,"kate nash"
3325,"jamie cullum"
3325,"flight of the conchords"
3325,"maximo park"
3325,"muse"
3325,"abba"
3325,"green day"
3325,"damien rice"
3325,"kate bush"
3325,"the sounds"
3325,"mika"
3325,"arcade fire"
3325,"tori amos"
3325,"scissor sisters"
3325,"nina simone"
3325,"faithless"
3325,"red hot chili peppers"
3325,"bon jovi"
3325,"lily allen"
3325,"paolo nutini"
3325,"the kooks"
3325,"eagles"
3325,"aretha franklin"
3325,"john mayer"
3325,"the ting tings"
3325,"franz ferdinand"
3325,"kings of convenience"
3327,"killswitch engage"
3327,"the hellacopters"
3327,"at the gates"
3327,"muse"
3327,"atreyu"
3327,"dream theater"
3327,"sonic syndicate"
3327,"trivium"
3327,"edguy"
3327,"meshuggah"
3327,"amon amarth"
3327,"behemoth"
3327,"the jimi hendrix experience"
3327,"the doors"
3327,"coldplay"
3327,"king crimson"
3327,"black sabbath"
3327,"iron maiden"
3327,"scorpions"
3327,"mastodon"
3331,"bonnie prince billy"
3331,"cat power"
3331,"the magnetic fields"
3331,"interpol"
3331,"calexico"
3331,"neil young"
3331,"ryan adams"
3331,"iron & wine"
3331,"bob dylan"
3331,"sufjan stevens"
3331,"fleet foxes"
3331,"amy winehouse"
3331,"outkast"
3331,"the raconteurs"
3331,"leonard cohen"
3331,"the white stripes"
3331,"nick cave and the bad seeds"
3331,"elliott smith"
3331,"fleetwood mac"
3331,"m. ward"
3331,"feist"
3332,"circa survive"
3332,"aesop rock"
3332,"ghostface"
3332,"city and colour"
3332,"band of horses"
3332,"burial"
3332,"atmosphere"
3332,"chiodos"
3332,"atreyu"
3332,"green day"
3332,"deftones"
3332,"the cure"
3332,"enter shikari"
3332,"the shins"
3332,"saosin"
3332,"the offspring"
3332,"alexisonfire"
3332,"underoath"
3332,"blur"
3332,"from autumn to ashes"
3332,"the mars volta"
3332,"as i lay dying"
3332,"kings of leon"
3333,"rise against"
3333,"linkin park"
3333,"rage against the machine"
3333,"my chemical romance"
3333,"anti-flag"
3333,"nofx"
3333,"social distortion"
3333,"afi"
3333,"billy talent"
3333,"jurassic 5"
3333,"sum 41"
3333,"disturbed"
3333,"mando diao"
3333,"audioslave"
3333,"arctic monkeys"
3333,"system of a down"
3333,"serj tankian"
3333,"franz ferdinand"
3333,"slipknot"
3333,"green day"
3333,"flogging molly"
3333,"rancid"
3333,"rammstein"
3333,"seether"
3333,"the offspring"
3333,"the strokes"
3333,"soulfly"
3333,"beastie boys"
3333,"jack johnson"
3333,"kaiser chiefs"
3333,"dropkick murphys"
3333,"the used"
3333,"the killers"
3333,"rjd2"
3333,"red hot chili peppers"
3333,"shiny toy guns"
3333,"papa roach"
3333,"the sounds"
3333,"die Arzte"
3333,"comeback kid"
3334,"[unknown]"
3335,"kreator"
3335,"slayer"
3335,"machine head"
3335,"metallica"
3335,"sepultura"
3335,"vader"
3335,"dark tranquillity"
3335,"children of bodom"
3335,"sodom"
3335,"dimmu borgir"
3335,"soulfly"
3335,"eluveitie"
3335,"opeth"
3335,"devildriver"
3335,"at the gates"
3335,"in flames"
3336,"the knife"
3336,"the black keys"
3336,"serge gainsbourg"
3336,"the pipettes"
3336,"sonic youth"
3336,"devendra banhart"
3336,"lcd soundsystem"
3336,"hot chip"
3336,"deerhunter"
3336,"queens of the stone age"
3336,"the beach boys"
3336,"the velvet underground"
3336,"hercules and love affair"
3336,"the smiths"
3336,"ennio morricone"
3336,"daft punk"
3336,"belle and sebastian"
3336,"the doors"
3336,"m.i.a."
3338,"the smiths"
3338,"sonic youth"
3338,"pixies"
3338,"the cure"
3338,"stone temple pilots"
3338,"pearl jam"
3338,"dinosaur jr."
3338,"placebo"
3338,"babyshambles"
3338,"pulp"
3338,"garbage"
3338,"alice in chains"
3338,"nine inch nails"
3338,"velvet revolver"
3338,"r.e.m."
3338,"the hives"
3338,"red hot chili peppers"
3338,"foo fighters"
3338,"rob zombie"
3339,"mos def"
3339,"jay-z"
3339,"the roots"
3339,"kanye west"
3339,"talib kweli"
3339,"the game"
3339,"busta rhymes"
3339,"dmx"
3339,"t.i."
3339,"eminem"
3339,"mobb deep"
3339,"notorious b.i.g."
3339,"dr. dre"
3340,"ratatat"
3340,"say anything"
3340,"minus the bear"
3340,"foals"
3340,"tokyo police club"
3340,"klaxons"
3340,"radiohead"
3340,"battles"
3340,"spoon"
3340,"streetlight manifesto"
3340,"arctic monkeys"
3340,"tegan and sara"
3340,"daft punk"
3340,"chiodos"
3340,"girl talk"
3340,"the rapture"
3340,"crystal castles"
3340,"nine inch nails"
3340,"gym class heroes"
3340,"thursday"
3340,"enter shikari"
3340,"the fall of troy"
3340,"the kooks"
3340,"the dillinger escape plan"
3340,"panic at the disco"
3340,"thrice"
3340,"architecture in helsinki"
3341,"boards of canada"
3341,"the prodigy"
3341,"explosions in the sky"
3341,"the flashbulb"
3341,"nirvana"
3341,"linkin park"
3341,"p.o.d."
3341,"sigur ros"
3341,"nickelback"
3341,"enigma"
3341,"aphex twin"
3341,"green day"
3341,"max richter"
3341,"mum"
3341,"the future sound of london"
3341,"bob marley"
3341,"deftones"
3341,"brian eno"
3341,"tool"
3341,"sum 41"
3341,"god is an astronaut"
3341,"burial"
3341,"radiohead"
3342,"sade"
3342,"michael jackson"
3342,"linkin park"
3342,"beck"
3342,"[unknown]"
3342,"eagles"
3344,"broken social scene"
3344,"the faint"
3344,"the decemberists"
3344,"death cab for cutie"
3344,"editors"
3344,"mgmt"
3344,"the knife"
3345,"fleet foxes"
3345,"jamie cullum"
3345,"the beach boys"
3345,"rufus wainwright"
3345,"counting crows"
3345,"sigur ros"
3345,"death cab for cutie"
3345,"belle and sebastian"
3345,"kanye west"
3345,"fischerspooner"
3345,"architecture in helsinki"
3345,"daft punk"
3345,"doves"
3345,"elbow"
3345,"keane"
3345,"nick drake"
3345,"paul mccartney"
3345,"hot chip"
3345,"buena vista social club"
3345,"john legend"
3345,"pink floyd"
3345,"beirut"
3345,"sia"
3345,"the notwist"
3345,"gotan project"
3345,"thom yorke"
3346,"story of the year"
3346,"the beatles"
3346,"trivium"
3346,"avenged sevenfold"
3346,"linkin park"
3346,"mae"
3347,"parkway drive"
3347,"rise against"
3347,"comeback kid"
3347,"as i lay dying"
3347,"from autumn to ashes"
3347,"killswitch engage"
3347,"bring me the horizon"
3347,"atreyu"
3347,"silverstein"
3347,"tenacious d"
3347,"clueso"
3347,"beatsteaks"
3347,"the fall of troy"
3347,"underoath"
3347,"city and colour"
3347,"a day to remember"
3347,"billy talent"
3347,"linkin park"
3347,"ignite"
3348,"cradle of filth"
3348,"killswitch engage"
3348,"soilwork"
3348,"bullet for my valentine"
3348,"red hot chili peppers"
3348,"arch enemy"
3348,"tool"
3348,"the smashing pumpkins"
3348,"dark tranquillity"
3348,"rush"
3348,"rise against"
3348,"linkin park"
3348,"atreyu"
3348,"nine inch nails"
3348,"rob zombie"
3348,"paramore"
3348,"goo goo dolls"
3348,"marilyn manson"
3348,"static-x"
3348,"tenacious d"
3348,"michael jackson"
3348,"children of bodom"
3348,"matchbox twenty"
3348,"dimmu borgir"
3348,"the haunted"
3348,"dragonforce"
3348,"metallica"
3348,"slayer"
3349,"kult"
3349,"red hot chili peppers"
3349,"hey"
3349,"sneaker pimps"
3349,"placebo"
3349,"kosheen"
3349,"emilie simon"
3349,"happysad"
3349,"taylor swift"
3349,"akurat"
3349,"muse"
3349,"norah jones"
3349,"the bravery"
3349,"the cranberries"
3349,"pid<U+017C>ama porno"
3349,"yann tiersen"
3349,"kaiser chiefs"
3349,"amy macdonald"
3349,"beirut"
3349,"franz ferdinand"
3349,"myslovitz"
3349,"moloko"
3349,"morcheeba"
3349,"ladytron"
3349,"travis"
3349,"katie melua"
3349,"the killers"
3349,"linkin park"
3349,"3 doors down"
3349,"sia"
3349,"the kooks"
3349,"the knife"
3349,"billy talent"
3349,"maroon 5"
3349,"three days grace"
3349,"nirvana"
3349,"iamx"
3349,"fall out boy"
3351,"dj shadow"
3351,"thievery corporation"
3351,"jack johnson"
3351,"gentleman"
3351,"ben harper"
3351,"madlib"
3351,"[unknown]"
3351,"sean paul"
3351,"royksopp"
3351,"nelly furtado"
3351,"boards of canada"
3351,"morcheeba"
3351,"nina simone"
3351,"jedi mind tricks"
3351,"joss stone"
3351,"the streets"
3351,"rjd2"
3351,"kings of convenience"
3351,"amy winehouse"
3351,"the roots"
3351,"ghostface"
3351,"beastie boys"
3352,"the faint"
3352,"elbow"
3352,"emery"
3352,"doves"
3352,"cursive"
3352,"tool"
3352,"sufjan stevens"
3352,"mew"
3352,"kate bush"
3352,"the smashing pumpkins"
3352,"interpol"
3352,"sigur ros"
3352,"finch"
3352,"t.i."
3352,"panic at the disco"
3352,"fall out boy"
3352,"radiohead"
3352,"daft punk"
3352,"andrew bird"
3352,"green day"
3352,"ghostface"
3352,"the knife"
3352,"my chemical romance"
3352,"iron & wine"
3352,"dashboard confessional"
3352,"coldplay"
3352,"linkin park"
3352,"the all-american rejects"
3352,"a perfect circle"
3352,"ryan adams"
3352,"girl talk"
3352,"third eye blind"
3352,"animal collective"
3352,"kasabian"
3352,"jimmy eat world"
3352,"foo fighters"
3352,"neko case"
3353,"neko case"
3353,"depeche mode"
3353,"the beatles"
3353,"nina simone"
3353,"r.e.m."
3353,"the mountain goats"
3353,"talking heads"
3353,"pearl jam"
3353,"the rolling stones"
3353,"nick cave and the bad seeds"
3353,"tom waits"
3353,"the pogues"
3353,"kimya dawson"
3353,"pj harvey"
3353,"massive attack"
3353,"portishead"
3353,"the white stripes"
3353,"bob dylan"
3353,"the new pornographers"
3353,"serge gainsbourg"
3353,"leonard cohen"
3353,"tricky"
3353,"wilco"
3353,"james brown"
3353,"pulp"
3353,"simon & garfunkel"
3353,"broken social scene"
3353,"ramones"
3353,"morphine"
3353,"fleetwood mac"
3353,"django reinhardt"
3353,"radiohead"
3353,"garbage"
3353,"faithless"
3353,"devendra banhart"
3353,"peaches"
3353,"neil young"
3353,"elvis presley"
3354,"the decemberists"
3354,"bright eyes"
3354,"mirah"
3354,"elliott smith"
3354,"lily allen"
3354,"emiliana torrini"
3354,"franz ferdinand"
3354,"u2"
3354,"coldplay"
3354,"the police"
3354,"iron & wine"
3354,"simon & garfunkel"
3354,"yeah yeah yeahs"
3354,"ani difranco"
3354,"regina spektor"
3354,"duran duran"
3354,"pj harvey"
3354,"cat power"
3354,"bob marley"
3354,"sufjan stevens"
3354,"jefferson airplane"
3354,"neil young"
3354,"the beatles"
3354,"hot hot heat"
3354,"spoon"
3354,"the arcade fire"
3354,"ok go"
3354,"soundtrack"
3354,"kanye west"
3355,"underworld"
3355,"pet shop boys"
3355,"daft punk"
3355,"the police"
3355,"burial"
3355,"van halen"
3355,"a-ha"
3355,"t. rex"
3355,"aerosmith"
3355,"the beatles"
3355,"scooter"
3355,"kraftwerk"
3355,"n*e*r*d"
3355,"jimmy eat world"
3355,"prince"
3355,"phil collins"
3356,"bloodbath"
3356,"65daysofstatic"
3356,"isis"
3356,"mogwai"
3356,"porcupine tree"
3356,"wu-tang clan"
3356,"beastie boys"
3356,"opeth"
3356,"soulfly"
3356,"primus"
3356,"jefferson airplane"
3356,"nile"
3356,"philip glass"
3356,"dj shadow"
3356,"led zeppelin"
3356,"riverside"
3356,"god is an astronaut"
3357,"the zombies"
3357,"the magnetic fields"
3357,"pink floyd"
3357,"r.e.m."
3357,"radiohead"
3357,"king crimson"
3357,"kraftwerk"
3357,"muse"
3357,"pixies"
3357,"neko case"
3357,"flogging molly"
3357,"the mars volta"
3357,"grateful dead"
3357,"devo"
3357,"frank zappa"
3357,"death cab for cutie"
3357,"shiny toy guns"
3357,"genesis"
3357,"air"
3357,"the who"
3357,"bjork"
3357,"justice"
3357,"nine inch nails"
3358,"beck"
3358,"pavement"
3358,"prince"
3358,"queens of the stone age"
3358,"the black keys"
3358,"pink floyd"
3358,"cream"
3358,"pixies"
3358,"john mayer"
3358,"the jimi hendrix experience"
3358,"gnarls barkley"
3358,"miles davis"
3358,"jason mraz"
3360,"abba"
3360,"deep purple"
3360,"barenaked ladies"
3360,"black sabbath"
3360,"metallica"
3360,"dio"
3360,"the beatles"
3360,"santana"
3360,"iron maiden"
3360,"the cranberries"
3360,"led zeppelin"
3360,"joe satriani"
3360,"neil young"
3360,"placebo"
3360,"ac/dc"
3360,"rainbow"
3360,"nightwish"
3360,"cat stevens"
3362,"placebo"
3362,"radiohead"
3362,"my chemical romance"
3362,"good charlotte"
3362,"matchbox twenty"
3362,"billy talent"
3362,"subway to sally"
3362,"rammstein"
3362,"the used"
3362,"kamelot"
3362,"depeche mode"
3362,"maroon 5"
3362,"schandmaul"
3362,"red hot chili peppers"
3362,"serj tankian"
3362,"3 doors down"
3362,"30 seconds to mars"
3362,"dream theater"
3362,"emery"
3362,"from first to last"
3362,"killswitch engage"
3362,"ko<U+042F>n"
3362,"dir en grey"
3362,"the smashing pumpkins"
3362,"coldplay"
3362,"snow patrol"
3362,"a fine frenzy"
3362,"blink-182"
3362,"taking back sunday"
3362,"plain white ts"
3362,"the smiths"
3363,"moloko"
3363,"myslovitz"
3363,"lenny kravitz"
3363,"the fratellis"
3363,"no doubt"
3363,"aerosmith"
3363,"jamie cullum"
3363,"franz ferdinand"
3363,"queen"
3363,"the fray"
3363,"feist"
3363,"coldplay"
3363,"soundtrack"
3363,"maroon 5"
3363,"sigur ros"
3363,"interpol"
3363,"red hot chili peppers"
3363,"damien rice"
3363,"norah jones"
3363,"robbie williams"
3363,"arctic monkeys"
3363,"amy winehouse"
3363,"the beatles"
3363,"simon & garfunkel"
3363,"regina spektor"
3363,"gorillaz"
3363,"mika"
3363,"Edith piaf"
3363,"joss stone"
3363,"michael buble"
3363,"fiona apple"
3363,"bee gees"
3363,"gotan project"
3363,"morcheeba"
3363,"nouvelle vague"
3364,"nick cave and the bad seeds"
3364,"einsturzende neubauten"
3364,"tom waits"
3364,"pj harvey"
3364,"bjork"
3364,"ladytron"
3364,"the future sound of london"
3364,"dead can dance"
3364,"antony and the johnsons"
3364,"depeche mode"
3365,"inxs"
3365,"iamx"
3365,"nick cave and the bad seeds"
3365,"massive attack"
3365,"muse"
3365,"electric six"
3365,"sneaker pimps"
3365,"david bowie"
3365,"joy division"
3365,"kylie minogue"
3365,"duran duran"
3365,"paradise lost"
3365,"dead can dance"
3365,"marilyn manson"
3365,"placebo"
3365,"portishead"
3365,"einsturzende neubauten"
3365,"black rebel motorcycle club"
3365,"u2"
3365,"the prodigy"
3365,"porcupine tree"
3365,"underworld"
3365,"tricky"
3365,"the smashing pumpkins"
3365,"new order"
3365,"dj krush"
3365,"pink floyd"
3365,"clint mansell"
3366,"akon"
3366,"blink-182"
3366,"lady gaga"
3366,"talib kweli"
3366,"t.i."
3366,"the offspring"
3366,"linkin park"
3366,"the fray"
3366,"sum 41"
3366,"kanye west"
3366,"the killers"
3366,"papa roach"
3366,"placebo"
3366,"atmosphere"
3366,"good charlotte"
3366,"bloc party"
3366,"muse"
3366,"the white stripes"
3366,"belle and sebastian"
3366,"coldplay"
3368,"oasis"
3368,"cansei de ser sexy"
3368,"the shins"
3368,"bloc party"
3368,"the go! team"
3368,"nada surf"
3368,"ben harper"
3368,"of montreal"
3368,"peter bjorn and john"
3369,"public enemy"
3369,"the fall"
3369,"burial"
3369,"crystal castles"
3369,"tom waits"
3369,"autechre"
3369,"sonic youth"
3369,"a tribe called quest"
3369,"neil young"
3369,"stereolab"
3369,"the pogues"
3369,"ramones"
3369,"einsturzende neubauten"
3369,"devo"
3369,"boards of canada"
3369,"pet shop boys"
3369,"deerhunter"
3370,"the pussycat dolls"
3370,"rihanna"
3370,"celine dion"
3370,"onerepublic"
3370,"beyonce"
3370,"enrique iglesias"
3370,"jimmy eat world"
3370,"nelly furtado"
3370,"maroon 5"
3370,"timbaland"
3370,"james morrison"
3370,"leona lewis"
3370,"amy winehouse"
3370,"avril lavigne"
3370,"taylor swift"
3370,"chris brown"
3370,"jason mraz"
3370,"relient k"
3370,"30 seconds to mars"
3370,"bonobo"
3370,"goo goo dolls"
3370,"nickelback"
3370,"the fray"
3370,"ne-yo"
3370,"air"
3370,"boards of canada"
3370,"frou frou"
3370,"massive attack"
3370,"moby"
3370,"sigur ros"
3370,"hilary duff"
3370,"usher"
3370,"royksopp"
3370,"aphex twin"
3372,"rufus wainwright"
3372,"red hot chili peppers"
3372,"the beatles"
3372,"lupe fiasco"
3372,"the shins"
3372,"m83"
3372,"chet baker"
3372,"interpol"
3372,"death cab for cutie"
3372,"john frusciante"
3372,"against me!"
3372,"girl talk"
3372,"herbie hancock"
3372,"jeff buckley"
3372,"dashboard confessional"
3372,"ben folds five"
3373,"system of a down"
3373,"ko<U+042F>n"
3373,"disturbed"
3373,"akurat"
3373,"nine inch nails"
3373,"the cure"
3373,"p.o.d."
3373,"damian marley"
3373,"bob marley"
3373,"sabaton"
3373,"bring me the horizon"
3373,"papa roach"
3373,"children of bodom"
3373,"coma"
3373,"the offspring"
3373,"bob marley & the wailers"
3374,"sara bareilles"
3374,"jack johnson"
3374,"janet jackson"
3374,"mariah carey"
3374,"hilary duff"
3374,"nickelback"
3374,"lady gaga"
3374,"the pussycat dolls"
3374,"natasha bedingfield"
3374,"chris brown"
3374,"jason mraz"
3374,"craig david"
3374,"nelly furtado"
3374,"ashlee simpson"
3374,"britney spears"
3374,"mary j. blige"
3374,"jordin sparks"
3374,"fergie"
3374,"joss stone"
3374,"maroon 5"
3375,"angels & airwaves"
3375,"blink-182"
3375,"new found glory"
3375,"the ataris"
3375,"groove coverage"
3375,"dream theater"
3375,"sum 41"
3375,"basshunter"
3376,"metallica"
3376,"daft punk"
3376,"the dillinger escape plan"
3376,"the beatles"
3376,"die Arzte"
3376,"hans zimmer"
3376,"my dying bride"
3377,"the hives"
3377,"razorlight"
3377,"billy talent"
3377,"red hot chili peppers"
3377,"arctic monkeys"
3377,"dirty pretty things"
3377,"bloc party"
3377,"the kooks"
3377,"the strokes"
3377,"gnarls barkley"
3377,"the clash"
3377,"hard-fi"
3377,"seeed"
3377,"mando diao"
3377,"franz ferdinand"
3377,"coldplay"
3377,"muse"
3377,"peaches"
3377,"kanye west"
3377,"the raconteurs"
3377,"scissor sisters"
3377,"bloodhound gang"
3377,"beatsteaks"
3377,"kings of leon"
3377,"kaiser chiefs"
3377,"foo fighters"
3377,"lily allen"
3377,"nelly furtado"
3377,"architecture in helsinki"
3377,"incubus"
3377,"volbeat"
3377,"gwen stefani"
3377,"the fratellis"
3378,"the killers"
3378,"coldplay"
3378,"incubus"
3378,"sigur ros"
3378,"death cab for cutie"
3378,"the kooks"
3378,"elbow"
3378,"the smashing pumpkins"
3378,"modest mouse"
3378,"shakira"
3378,"elvis costello"
3378,"peter gabriel"
3378,"stars"
3378,"shiny toy guns"
3378,"the ting tings"
3379,"pink martini"
3379,"kylie minogue"
3379,"rufus wainwright"
3379,"Edith piaf"
3379,"goldfrapp"
3379,"pj harvey"
3379,"madonna"
3379,"billy joel"
3379,"fleetwood mac"
3379,"andrew lloyd webber"
3379,"robbie williams"
3379,"katy perry"
3379,"aretha franklin"
3380,"eagles of death metal"
3380,"foo fighters"
3380,"system of a down"
3380,"kings of convenience"
3380,"beatsteaks"
3380,"blink-182"
3380,"coldplay"
3380,"city and colour"
3380,"incubus"
3380,"r.e.m."
3380,"godsmack"
3380,"jimi hendrix"
3380,"peter fox"
3380,"serj tankian"
3380,"green day"
3380,"bullet for my valentine"
3380,"richard cheese"
3380,"3 doors down"
3380,"tenacious d"
3381,"abba"
3381,"depeche mode"
3381,"bruce springsteen"
3381,"duran duran"
3381,"dire straits"
3385,"bohse onkelz"
3385,"lagwagon"
3385,"blink-182"
3385,"bloc party"
3385,"limp bizkit"
3385,"tiesto"
3385,"nofx"
3385,"rancid"
3385,"rammstein"
3385,"the offspring"
3385,"ko<U+042F>n"
3385,"deftones"
3385,"rage against the machine"
3385,"die Arzte"
3385,"system of a down"
3385,"millencolin"
3385,"green day"
3385,"the prodigy"
3385,"nada surf"
3385,"red hot chili peppers"
3385,"bloodhound gang"
3385,"sum 41"
3385,"50 cent"
3385,"flyleaf"
3385,"clueso"
3385,"coldplay"
3385,"ac/dc"
3385,"afi"
3385,"the kooks"
3386,"band of horses"
3386,"tool"
3386,"interpol"
3386,"the haunted"
3386,"snow patrol"
3386,"anna ternheim"
3386,"arctic monkeys"
3386,"wu-tang clan"
3386,"mobb deep"
3386,"burial"
3386,"placebo"
3386,"thrice"
3386,"deftones"
3386,"the killers"
3386,"gang starr"
3386,"bloodhound gang"
3386,"she wants revenge"
3386,"mew"
3386,"peaches"
3386,"the knife"
3386,"the presets"
3386,"digitalism"
3386,"chevelle"
3386,"booka shade"
3386,"foals"
3386,"ghostface"
3386,"hot chip"
3386,"the prodigy"
3386,"drowning pool"
3386,"nine inch nails"
3386,"ramones"
3386,"a perfect circle"
3386,"radiohead"
3386,"incubus"
3386,"nirvana"
3386,"ill nino"
3386,"him"
3387,"alice in chains"
3387,"alanis morissette"
3387,"paramore"
3387,"rise against"
3387,"jeff buckley"
3387,"three days grace"
3387,"system of a down"
3387,"lady gaga"
3387,"pearl jam"
3387,"kings of leon"
3387,"creedence clearwater revival"
3387,"marilyn manson"
3387,"soundgarden"
3387,"motley crue"
3387,"nickelback"
3387,"panic at the disco"
3387,"aerosmith"
3387,"kelly clarkson"
3387,"metallica"
3387,"creed"
3387,"avril lavigne"
3387,"u2"
3387,"dido"
3387,"bon jovi"
3387,"maroon 5"
3387,"john mayer"
3387,"ac/dc"
3387,"flyleaf"
3387,"foo fighters"
3387,"journey"
3387,"katy perry"
3387,"lynyrd skynyrd"
3387,"travis"
3387,"queen"
3387,"evanescence"
3387,"the white stripes"
3387,"jason mraz"
3387,"30 seconds to mars"
3387,"nirvana"
3387,"avenged sevenfold"
3387,"sarah mclachlan"
3387,"drowning pool"
3387,"serj tankian"
3389,"air"
3389,"pantera"
3389,"madonna"
3389,"tracy chapman"
3389,"system of a down"
3390,"incubus"
3390,"faithless"
3390,"blur"
3390,"the ting tings"
3390,"coldplay"
3390,"adele"
3390,"fischerspooner"
3390,"telepopmusik"
3390,"the chemical brothers"
3390,"radiohead"
3390,"rob zombie"
3390,"lenny kravitz"
3390,"underworld"
3390,"the cranberries"
3390,"red hot chili peppers"
3390,"kings of leon"
3390,"thievery corporation"
3390,"depeche mode"
3390,"oasis"
3390,"aerosmith"
3390,"the dandy warhols"
3390,"royksopp"
3390,"the smashing pumpkins"
3390,"morcheeba"
3390,"damien rice"
3390,"lcd soundsystem"
3391,"nine inch nails"
3391,"rjd2"
3391,"sigur ros"
3391,"andrew bird"
3391,"the dandy warhols"
3391,"the shins"
3391,"the dresden dolls"
3391,"goldfrapp"
3391,"cat stevens"
3391,"animal collective"
3391,"mos def"
3391,"pixies"
3391,"the beatles"
3391,"muse"
3391,"gorillaz"
3391,"rihanna"
3391,"the flaming lips"
3391,"michael jackson"
3391,"the doors"
3391,"boards of canada"
3391,"nouvelle vague"
3391,"mika"
3391,"nina simone"
3391,"emilie simon"
3391,"regina spektor"
3391,"amon tobin"
3391,"brian eno"
3391,"billie holiday"
3391,"supertramp"
3391,"jason mraz"
3392,"rammstein"
3392,"combichrist"
